"","qID","sID","final_choice","tNo","cID","rating","terminate"
"7472",7,73,0,2,2,-2,0
"7473",7,73,0,3,5,3,0
"7474",7,73,0,4,5,3,-1
"7475",7,74,1,1,4,3,0
"7476",7,74,1,2,2,-2,0
"7477",7,74,1,3,2,-2,0
"7478",7,74,1,4,2,-1,0
"7479",7,74,1,5,4,3,1
"7480",7,75,0,1,1,-3,0
"7481",7,75,0,2,1,-3,0
"7482",7,75,0,3,2,-3,-1
"7483",7,76,0,1,1,-2,0
"7484",7,76,0,2,1,-2,0
"7485",7,76,0,3,1,-3,-1
"7486",7,77,0,1,2,-3,0
"7487",7,77,0,2,2,-3,0
"7488",7,77,0,3,2,-2,0
"7489",7,77,0,4,2,-2,0
"7490",7,77,0,5,2,-3,0
"7491",7,77,0,6,2,-2,0
"7492",7,77,0,7,1,-2,0
"7493",7,77,0,8,2,-3,0
"7494",7,77,0,9,2,-3,-1
"7495",7,78,1,1,2,-3,0
"7496",7,78,1,2,2,-3,0
"7497",7,78,1,3,4,2,0
"7498",7,78,1,4,4,2,0
"7499",7,78,1,5,4,3,0
"7500",7,78,1,6,3,0,1
"7501",7,79,0,1,2,-2,0
"7502",7,79,0,2,4,1,0
"7503",7,79,0,3,2,-1,-1
"7504",7,80,1,1,3,0,0
"7505",7,80,1,2,3,0,0
"7506",7,80,1,3,5,3,0
"7507",7,80,1,4,4,3,0
"7508",7,80,1,5,4,2,0
"7509",7,80,1,6,3,0,0
"7510",7,80,1,7,3,0,0
"7511",7,80,1,8,3,0,1
"7512",7,81,0,1,4,1,0
"7513",7,81,0,2,2,-2,0
"7514",7,81,0,3,4,1,0
"7515",7,81,0,4,3,0,0
"7516",7,81,0,5,3,0,0
"7517",7,81,0,6,2,-1,-1
"7518",7,82,1,1,5,1,0
"7519",7,82,1,2,5,3,0
"7520",7,82,1,3,5,3,1
"7521",7,83,0,1,2,-2,0
"7522",7,83,0,2,2,-2,0
"7523",7,83,0,3,5,2,0
"7524",7,83,0,4,5,1,0
"7525",7,83,0,5,2,-3,0
"7526",7,83,0,6,1,-2,-1
"7527",7,84,0,1,3,0,0
"7528",7,84,0,2,5,3,0
"7529",7,84,0,3,3,0,0
"7530",7,84,0,4,3,0,0
"7531",7,84,0,5,1,-3,-1
"7532",7,85,0,1,1,-3,0
"7533",7,85,0,2,5,1,0
"7534",7,85,0,3,1,-2,-1
"7535",7,86,0,1,2,-3,0
"7536",7,86,0,2,2,-3,0
"7537",7,86,0,3,2,-3,-1
"7538",7,87,1,1,4,3,0
"7539",7,87,1,2,5,3,0
"7540",7,87,1,3,2,-2,1
"7541",7,88,0,1,2,-2,0
"7542",7,88,0,2,5,1,0
"7543",7,88,0,3,2,-3,0
"7544",7,88,0,4,5,2,0
"7545",7,88,0,5,1,-3,0
"7546",7,88,0,6,1,-3,-1
"7547",7,89,1,1,5,2,0
"7548",7,89,1,2,5,3,0
"7549",7,89,1,3,5,3,0
"7550",7,89,1,4,5,3,1
"7551",7,90,0,1,2,-2,0
"7552",7,90,0,2,2,-3,0
"7553",7,90,0,3,2,-3,0
"7554",7,90,0,4,1,-3,0
"7555",7,90,0,5,2,-3,0
"7556",7,90,0,6,2,-3,0
"7557",7,90,0,7,2,-3,-1
"7558",7,91,1,1,3,0,0
"7559",7,91,1,2,3,0,1
"7560",7,92,1,1,5,3,0
"7561",7,92,1,2,1,-2,0
"7562",7,92,1,3,3,0,0
"7563",7,92,1,4,5,1,0
"7564",7,92,1,5,3,0,0
"7565",7,92,1,6,5,3,1
"7566",7,93,1,1,3,0,0
"7567",7,93,1,2,3,0,0
"7568",7,93,1,3,3,0,0
"7569",7,93,1,4,3,0,1
"7570",7,94,0,1,1,-1,0
"7571",7,94,0,2,3,0,0
"7572",7,94,0,3,1,-3,-1
"7573",7,95,1,1,2,-1,0
"7574",7,95,1,2,5,1,0
"7575",7,95,1,3,5,2,0
"7576",7,95,1,4,5,3,1
"7577",7,96,0,1,2,-3,0
"7578",7,96,0,2,2,-3,0
"7579",7,96,0,3,2,-3,-1
"7580",7,97,0,1,2,-2,0
"7581",7,97,0,2,2,-2,0
"7582",7,97,0,3,1,-2,0
"7583",7,97,0,4,4,2,-1
"7584",7,98,1,1,5,3,0
"7585",7,98,1,2,2,-2,0
"7586",7,98,1,3,5,1,0
"7587",7,98,1,4,5,2,0
"7588",7,98,1,5,5,3,1
"7589",7,99,0,1,2,-2,0
"7590",7,99,0,2,2,-3,0
"7591",7,99,0,3,5,3,0
"7592",7,99,0,4,1,-3,-1
"7593",7,100,0,1,3,0,0
"7594",7,100,0,2,3,0,0
"7595",7,100,0,3,5,3,0
"7596",7,100,0,4,3,0,0
"7597",7,100,0,5,3,0,-1
"7598",7,101,0,1,3,0,0
"7599",7,101,0,2,3,0,0
"7600",7,101,0,3,2,-3,0
"7601",7,101,0,4,2,-3,0
"7602",7,101,0,5,2,-3,0
"7603",7,101,0,6,2,-3,0
"7604",7,101,0,7,1,-3,0
"7605",7,101,0,8,3,0,0
"7606",7,101,0,9,3,0,-1
"7607",7,102,1,1,5,3,0
"7608",7,102,1,2,5,3,0
"7609",7,102,1,3,5,3,0
"7610",7,102,1,4,5,3,0
"7611",7,102,1,5,3,0,0
"7612",7,102,1,6,1,-1,0
"7613",7,102,1,7,3,0,0
"7614",7,102,1,8,3,0,0
"7615",7,102,1,9,5,3,1
"7616",7,103,1,1,5,3,0
"7617",7,103,1,2,2,-3,0
"7618",7,103,1,3,5,3,1
"7619",7,104,1,1,4,1,0
"7620",7,104,1,2,2,-3,1
"7621",7,105,1,1,5,3,0
"7622",7,105,1,2,1,-3,0
"7623",7,105,1,3,3,0,1
"7624",7,106,0,1,4,2,0
"7625",7,106,0,2,3,0,0
"7626",7,106,0,3,5,2,0
"7627",7,106,0,4,1,-1,0
"7628",7,106,0,5,3,0,0
"7629",7,106,0,6,1,-3,-1
"7630",7,107,0,1,2,-1,0
"7631",7,107,0,2,2,-2,0
"7632",7,107,0,3,1,-3,-1
"7633",7,108,1,1,5,2,0
"7634",7,108,1,2,2,-2,1
"7635",7,109,0,1,1,-2,0
"7636",7,109,0,2,5,2,0
"7637",7,109,0,3,1,-2,-1
"7638",7,110,0,1,3,0,-1
"7639",7,111,1,1,5,3,0
"7640",7,111,1,2,5,2,0
"7641",7,111,1,3,5,2,0
"7642",7,111,1,4,1,-2,0
"7643",7,111,1,5,1,-2,1
"7644",7,112,0,1,4,1,0
"7645",7,112,0,2,5,2,0
"7646",7,112,0,3,2,-3,0
"7647",7,112,0,4,3,0,0
"7648",7,112,0,5,4,1,0
"7649",7,112,0,6,2,-1,0
"7650",7,112,0,7,4,1,-1
"7651",7,113,0,1,2,-1,0
"7652",7,113,0,2,3,0,0
"7653",7,113,0,3,2,-3,0
"7654",7,113,0,4,5,2,0
"7655",7,113,0,5,1,-2,0
"7656",7,113,0,6,2,-2,0
"7657",7,113,0,7,2,-3,0
"7658",7,113,0,8,1,-3,-1
"7659",7,114,0,1,2,-3,0
"7660",7,114,0,2,2,-2,0
"7661",7,114,0,3,2,-3,-1
"7662",7,115,1,1,2,-3,0
"7663",7,115,1,2,1,-2,0
"7664",7,115,1,3,2,-2,0
"7665",7,115,1,4,5,2,1
"7666",7,116,0,1,1,-2,0
"7667",7,116,0,2,1,-2,0
"7668",7,116,0,3,5,1,0
"7669",7,116,0,4,3,0,-1
"7670",7,117,0,1,1,-3,-1
"7671",7,118,0,1,5,2,0
"7672",7,118,0,2,1,-3,0
"7673",7,118,0,3,5,1,0
"7674",7,118,0,4,2,-1,-1
"7675",7,119,0,1,2,-2,0
"7676",7,119,0,2,4,3,0
"7677",7,119,0,3,2,-2,0
"7678",7,119,0,4,2,-3,-1
"7679",7,120,0,1,3,0,0
"7680",7,120,0,2,2,-1,0
"7681",7,120,0,3,2,-1,0
"7682",7,120,0,4,2,-1,0
"7683",7,120,0,5,3,0,-1
"7684",7,121,0,1,3,0,0
"7685",7,121,0,2,2,-2,0
"7686",7,121,0,3,2,-3,0
"7687",7,121,0,4,2,-3,0
"7688",7,121,0,5,3,0,0
"7689",7,121,0,6,2,-1,0
"7690",7,121,0,7,2,-2,0
"7691",7,121,0,8,1,-3,-1
"7692",7,122,0,1,3,0,0
"7693",7,122,0,2,1,-3,-1
"7694",7,123,1,1,2,-3,0
"7695",7,123,1,2,2,-2,0
"7696",7,123,1,3,2,-3,0
"7697",7,123,1,4,2,-2,0
"7698",7,123,1,5,2,-3,0
"7699",7,123,1,6,1,-1,0
"7700",7,123,1,7,4,3,0
"7701",7,123,1,8,5,2,1
"7702",7,124,0,1,5,3,0
"7703",7,124,0,2,4,3,-1
"7704",7,125,1,1,5,3,0
"7705",7,125,1,2,5,3,0
"7706",7,125,1,3,5,2,1
"7707",7,126,1,1,5,3,0
"7708",7,126,1,2,4,3,0
"7709",7,126,1,3,5,3,1
"7710",7,127,1,1,5,3,0
"7711",7,127,1,2,5,3,0
"7712",7,127,1,3,2,-1,0
"7713",7,127,1,4,2,-3,0
"7714",7,127,1,5,1,-3,0
"7715",7,127,1,6,5,1,0
"7716",7,127,1,7,5,3,1
"7717",7,128,1,1,2,-1,0
"7718",7,128,1,2,4,1,0
"7719",7,128,1,3,4,2,0
"7720",7,128,1,4,2,-1,0
"7721",7,128,1,5,5,2,0
"7722",7,128,1,6,2,-1,0
"7723",7,128,1,7,5,3,0
"7724",7,128,1,8,5,2,1
"7725",7,129,0,1,3,0,0
"7726",7,129,0,2,3,0,0
"7727",7,129,0,3,2,-1,0
"7728",7,129,0,4,2,-3,0
"7729",7,129,0,5,4,3,0
"7730",7,129,0,6,2,-3,0
"7731",7,129,0,7,2,-3,-1
"7732",7,130,0,1,5,2,0
"7733",7,130,0,2,2,-1,0
"7734",7,130,0,3,2,-3,0
"7735",7,130,0,4,2,-2,-1
"7736",7,131,0,1,1,-2,0
"7737",7,131,0,2,2,-2,0
"7738",7,131,0,3,3,0,0
"7739",7,131,0,4,2,-2,0
"7740",7,131,0,5,5,2,0
"7741",7,131,0,6,2,-1,-1
"7742",7,132,0,1,2,-2,0
"7743",7,132,0,2,2,-2,0
"7744",7,132,0,3,3,0,-1
"7745",7,133,1,1,5,3,1
"7746",7,134,0,1,4,3,0
"7747",7,134,0,2,2,-3,-1
"7748",7,135,1,1,3,0,0
"7749",7,135,1,2,5,2,0
"7750",7,135,1,3,5,3,1
"7751",7,136,0,1,2,-3,0
"7752",7,136,0,2,5,2,0
"7753",7,136,0,3,2,-1,0
"7754",7,136,0,4,2,-1,0
"7755",7,136,0,5,2,-3,-1
"7756",7,137,0,1,2,-3,0
"7757",7,137,0,2,2,-3,0
"7758",7,137,0,3,2,-3,0
"7759",7,137,0,4,2,-3,0
"7760",7,137,0,5,2,-3,-1
"7761",7,138,0,1,3,0,0
"7762",7,138,0,2,1,-2,0
"7763",7,138,0,3,2,-2,0
"7764",7,138,0,4,1,-2,-1
"7765",7,139,1,1,5,3,0
"7766",7,139,1,2,1,-3,0
"7767",7,139,1,3,1,-3,1
"7768",7,140,0,1,2,-1,0
"7769",7,140,0,2,2,-1,0
"7770",7,140,0,3,2,-3,0
"7771",7,140,0,4,2,-3,-1
"7772",7,141,0,1,2,-3,0
"7773",7,141,0,2,5,3,0
"7774",7,141,0,3,1,-3,0
"7775",7,141,0,4,3,0,-1
"7776",7,142,0,1,2,-3,0
"7777",7,142,0,2,2,-3,0
"7778",7,142,0,3,3,0,0
"7779",7,142,0,4,3,0,-1
"7780",7,143,0,1,2,-3,0
"7781",7,143,0,2,2,-3,0
"7782",7,143,0,3,3,0,0
"7783",7,143,0,4,2,-3,0
"7784",7,143,0,5,1,-3,-1
"7785",7,144,1,1,5,1,0
"7786",7,144,1,2,4,3,0
"7787",7,144,1,3,4,3,0
"7788",7,144,1,4,5,1,0
"7789",7,144,1,5,5,3,0
"7790",7,144,1,6,3,0,0
"7791",7,144,1,7,3,0,1
"7792",7,145,1,1,4,3,0
"7793",7,145,1,2,2,-1,0
"7794",7,145,1,3,1,-2,0
"7795",7,145,1,4,5,2,1
"7796",7,146,1,1,5,3,0
"7797",7,146,1,2,4,3,0
"7798",7,146,1,3,4,2,0
"7799",7,146,1,4,2,-1,0
"7800",7,146,1,5,1,-2,0
"7801",7,146,1,6,1,-3,0
"7802",7,146,1,7,2,-2,0
"7803",7,146,1,8,2,-2,1
"7804",7,147,1,1,5,1,0
"7805",7,147,1,2,1,-2,0
"7806",7,147,1,3,5,3,0
"7807",7,147,1,4,5,1,0
"7808",7,147,1,5,5,3,0
"7809",7,147,1,6,5,3,1
"7810",7,148,1,1,5,3,0
"7811",7,148,1,2,5,3,0
"7812",7,148,1,3,5,2,1
"7813",7,149,0,1,2,-3,0
"7814",7,149,0,2,1,-3,-1
"7815",7,150,0,1,3,0,0
"7816",7,150,0,2,1,-1,0
"7817",7,150,0,3,2,-1,0
"7818",7,150,0,4,2,-2,0
"7819",7,150,0,5,1,-3,0
"7820",7,150,0,6,2,-1,-1
"7821",7,151,1,1,5,3,0
"7822",7,151,1,2,5,3,1
"7823",7,152,1,1,5,1,0
"7824",7,152,1,2,5,1,0
"7825",7,152,1,3,5,2,0
"7826",7,152,1,4,5,2,0
"7827",7,152,1,5,5,1,1
"7828",7,153,0,1,5,1,0
"7829",7,153,0,2,4,1,0
"7830",7,153,0,3,3,0,0
"7831",7,153,0,4,5,1,0
"7832",7,153,0,5,5,1,-1
"7833",7,154,0,1,5,2,0
"7834",7,154,0,2,5,2,0
"7835",7,154,0,3,2,-2,0
"7836",7,154,0,4,2,-2,0
"7837",7,154,0,5,2,-1,0
"7838",7,154,0,6,2,-1,0
"7839",7,154,0,7,3,0,0
"7840",7,154,0,8,1,-2,0
"7841",7,154,0,9,2,-2,0
"7842",7,154,0,10,1,-2,-1
"7843",7,155,1,1,5,1,0
"7844",7,155,1,2,2,-2,0
"7845",7,155,1,3,5,2,0
"7846",7,155,1,4,5,2,0
"7847",7,155,1,5,5,3,0
"7848",7,155,1,6,4,3,1
"7849",7,156,1,1,5,2,0
"7850",7,156,1,2,5,2,0
"7851",7,156,1,3,5,3,0
"7852",7,156,1,4,5,3,1
"7853",7,157,0,1,5,3,0
"7854",7,157,0,2,1,-3,0
"7855",7,157,0,3,2,-2,0
"7856",7,157,0,4,2,-3,0
"7857",7,157,0,5,1,-3,0
"7858",7,157,0,6,1,-3,-1
"7859",7,158,1,1,5,2,0
"7860",7,158,1,2,5,1,0
"7861",7,158,1,3,5,1,0
"7862",7,158,1,4,4,2,1
"7863",7,159,0,1,5,2,0
"7864",7,159,0,2,2,-3,0
"7865",7,159,0,3,1,-3,0
"7866",7,159,0,4,5,1,0
"7867",7,159,0,5,2,-3,0
"7868",7,159,0,6,1,-3,0
"7869",7,159,0,7,2,-1,0
"7870",7,159,0,8,2,-3,0
"7871",7,159,0,9,2,-3,0
"7872",7,159,0,10,2,-3,-1
"7873",7,160,0,1,3,0,0
"7874",7,160,0,2,5,3,0
"7875",7,160,0,3,2,-2,0
"7876",7,160,0,4,3,0,0
"7877",7,160,0,5,1,-3,-1
"7878",7,161,0,1,4,1,0
"7879",7,161,0,2,2,-3,0
"7880",7,161,0,3,3,0,0
"7881",7,161,0,4,3,0,0
"7882",7,161,0,5,2,-1,-1
"7883",7,162,0,1,2,-1,0
"7884",7,162,0,2,2,-2,0
"7885",7,162,0,3,1,-2,0
"7886",7,162,0,4,2,-2,0
"7887",7,162,0,5,1,-3,-1
"7888",7,163,0,1,1,-3,0
"7889",7,163,0,2,2,-3,0
"7890",7,163,0,3,2,-2,0
"7891",7,163,0,4,5,2,0
"7892",7,163,0,5,1,-3,-1
"7893",7,164,1,1,5,2,0
"7894",7,164,1,2,5,2,0
"7895",7,164,1,3,5,1,0
"7896",7,164,1,4,1,-1,0
"7897",7,164,1,5,1,-1,0
"7898",7,164,1,6,5,1,1
"7899",7,165,1,1,3,0,0
"7900",7,165,1,2,5,3,0
"7901",7,165,1,3,1,-3,0
"7902",7,165,1,4,4,3,0
"7903",7,165,1,5,1,-3,0
"7904",7,165,1,6,3,0,0
"7905",7,165,1,7,5,1,0
"7906",7,165,1,8,2,-2,1
"7907",7,166,0,1,1,-3,0
"7908",7,166,0,2,5,2,0
"7909",7,166,0,3,2,-2,-1
"7910",7,167,1,1,5,3,0
"7911",7,167,1,2,5,2,0
"7912",7,167,1,3,1,-1,0
"7913",7,167,1,4,5,3,0
"7914",7,167,1,5,5,3,1
"7915",7,168,1,1,3,0,0
"7916",7,168,1,2,4,3,0
"7917",7,168,1,3,5,3,0
"7918",7,168,1,4,5,3,1
"7919",7,169,1,1,5,3,0
"7920",7,169,1,2,1,-3,0
"7921",7,169,1,3,5,1,1
"7922",7,170,0,1,5,2,0
"7923",7,170,0,2,1,-2,0
"7924",7,170,0,3,3,0,0
"7925",7,170,0,4,1,-2,0
"7926",7,170,0,5,5,2,0
"7927",7,170,0,6,2,-3,0
"7928",7,170,0,7,5,3,-1
"7929",7,171,1,1,4,2,0
"7930",7,171,1,2,2,-2,0
"7931",7,171,1,3,5,1,0
"7932",7,171,1,4,5,2,1
"7933",7,172,0,1,5,1,0
"7934",7,172,0,2,5,1,0
"7935",7,172,0,3,1,-3,0
"7936",7,172,0,4,1,-3,0
"7937",7,172,0,5,1,-3,0
"7938",7,172,0,6,5,1,0
"7939",7,172,0,7,5,1,0
"7940",7,172,0,8,4,1,-1
"7941",7,173,1,1,4,3,0
"7942",7,173,1,2,5,2,0
"7943",7,173,1,3,4,2,0
"7944",7,173,1,4,2,-2,0
"7945",7,173,1,5,1,-1,0
"7946",7,173,1,6,5,2,0
"7947",7,173,1,7,4,2,1
"7948",7,174,1,1,1,-3,0
"7949",7,174,1,2,5,2,0
"7950",7,174,1,3,1,-3,0
"7951",7,174,1,4,1,-1,0
"7952",7,174,1,5,5,2,0
"7953",7,174,1,6,2,-2,0
"7954",7,174,1,7,5,3,0
"7955",7,174,1,8,5,3,0
"7956",7,174,1,9,5,3,1
"7957",7,175,1,1,3,0,0
"7958",7,175,1,2,4,1,0
"7959",7,175,1,3,2,-2,0
"7960",7,175,1,4,2,-1,0
"7961",7,175,1,5,4,2,0
"7962",7,175,1,6,2,-1,0
"7963",7,175,1,7,4,3,0
"7964",7,175,1,8,2,-3,0
"7965",7,175,1,9,2,-1,0
"7966",7,175,1,10,4,2,1
"7967",7,176,0,1,1,-3,0
"7968",7,176,0,2,2,-3,0
"7969",7,176,0,3,2,-3,0
"7970",7,176,0,4,2,-3,-1
"7971",7,177,1,1,4,3,0
"7972",7,177,1,2,5,3,0
"7973",7,177,1,3,5,3,0
"7974",7,177,1,4,2,-1,1
"7975",7,178,0,1,2,-3,0
"7976",7,178,0,2,5,1,0
"7977",7,178,0,3,1,-2,0
"7978",7,178,0,4,2,-3,-1
"7979",7,179,0,1,3,0,0
"7980",7,179,0,2,3,0,0
"7981",7,179,0,3,3,0,0
"7982",7,179,0,4,1,-3,0
"7983",7,179,0,5,2,-2,0
"7984",7,179,0,6,2,-2,-1
"7985",7,180,0,1,3,0,0
"7986",7,180,0,2,2,-3,0
"7987",7,180,0,3,4,1,-1
"7988",7,181,0,1,2,-3,0
"7989",7,181,0,2,2,-1,0
"7990",7,181,0,3,1,-2,0
"7991",7,181,0,4,1,-1,0
"7992",7,181,0,5,3,0,-1
"7993",7,182,0,1,1,-3,0
"7994",7,182,0,2,2,-3,-1
"7995",7,183,0,1,3,0,0
"7996",7,183,0,2,3,0,0
"7997",7,183,0,3,3,0,-1
"7998",7,184,1,1,1,-3,0
"7999",7,184,1,2,5,3,0
"8000",7,184,1,3,4,3,1
"8001",7,185,0,1,3,0,-1
"8002",7,186,0,1,2,-2,0
"8003",7,186,0,2,2,-2,0
"8004",7,186,0,3,2,-2,0
"8005",7,186,0,4,5,2,0
"8006",7,186,0,5,2,-2,-1
"8007",7,187,0,1,2,-2,0
"8008",7,187,0,2,2,-2,0
"8009",7,187,0,3,1,-2,0
"8010",7,187,0,4,1,-3,-1
"8011",7,188,0,1,2,-3,0
"8012",7,188,0,2,2,-2,0
"8013",7,188,0,3,1,-1,0
"8014",7,188,0,4,2,-2,0
"8015",7,188,0,5,1,-2,0
"8016",7,188,0,6,4,1,-1
"8017",7,189,1,1,3,0,0
"8018",7,189,1,2,4,3,0
"8019",7,189,1,3,5,2,0
"8020",7,189,1,4,1,-1,1
"8021",7,190,0,1,5,2,0
"8022",7,190,0,2,2,-2,-1
"8023",7,191,1,1,4,2,0
"8024",7,191,1,2,5,2,0
"8025",7,191,1,3,1,-2,0
"8026",7,191,1,4,3,0,0
"8027",7,191,1,5,3,0,1
"8028",7,192,1,1,5,3,0
"8029",7,192,1,2,1,-2,0
"8030",7,192,1,3,4,3,1
"8031",7,193,0,1,5,3,0
"8032",7,193,0,2,5,3,0
"8033",7,193,0,3,5,3,0
"8034",7,193,0,4,1,-3,0
"8035",7,193,0,5,1,-1,0
"8036",7,193,0,6,5,1,0
"8037",7,193,0,7,5,2,-1
"8038",7,194,0,1,3,0,0
"8039",7,194,0,2,2,-2,-1
"8040",7,195,0,1,1,-3,0
"8041",7,195,0,2,1,-3,0
"8042",7,195,0,3,3,0,0
"8043",7,195,0,4,1,-2,-1
"8044",7,196,0,1,2,-2,0
"8045",7,196,0,2,1,-2,0
"8046",7,196,0,3,5,2,0
"8047",7,196,0,4,2,-2,0
"8048",7,196,0,5,4,1,0
"8049",7,196,0,6,2,-2,-1
"8050",7,197,0,1,2,-1,0
"8051",7,197,0,2,2,-2,0
"8052",7,197,0,3,2,-2,-1
"8053",7,198,0,1,1,-3,0
"8054",7,198,0,2,2,-3,0
"8055",7,198,0,3,2,-3,-1
"8056",7,199,1,1,1,-3,0
"8057",7,199,1,2,5,3,0
"8058",7,199,1,3,3,0,0
"8059",7,199,1,4,5,3,0
"8060",7,199,1,5,2,-2,0
"8061",7,199,1,6,1,-2,1
"8062",7,200,0,1,1,-3,0
"8063",7,200,0,2,5,2,0
"8064",7,200,0,3,2,-2,0
"8065",7,200,0,4,5,2,0
"8066",7,200,0,5,3,0,0
"8067",7,200,0,6,1,-3,-1
"8068",7,201,0,1,1,-3,0
"8069",7,201,0,2,1,-2,0
"8070",7,201,0,3,2,-2,0
"8071",7,201,0,4,2,-3,-1
"8072",7,202,1,1,5,3,0
"8073",7,202,1,2,2,-3,0
"8074",7,202,1,3,4,3,0
"8075",7,202,1,4,2,-3,0
"8076",7,202,1,5,5,3,0
"8077",7,202,1,6,4,3,0
"8078",7,202,1,7,5,3,0
"8079",7,202,1,8,5,3,1
"8080",7,203,0,1,3,0,0
"8081",7,203,0,2,3,0,0
"8082",7,203,0,3,1,-3,-1
"8083",7,204,0,1,2,-2,0
"8084",7,204,0,2,2,-3,0
"8085",7,204,0,3,1,-3,-1
"8086",7,205,0,1,5,3,0
"8087",7,205,0,2,1,-3,0
"8088",7,205,0,3,5,2,0
"8089",7,205,0,4,2,-2,0
"8090",7,205,0,5,5,2,0
"8091",7,205,0,6,1,-3,-1
"8092",7,206,1,1,5,3,0
"8093",7,206,1,2,5,3,0
"8094",7,206,1,3,5,3,0
"8095",7,206,1,4,1,-1,0
"8096",7,206,1,5,1,-1,0
"8097",7,206,1,6,5,1,0
"8098",7,206,1,7,5,3,1
"8099",7,207,1,1,5,3,0
"8100",7,207,1,2,5,2,0
"8101",7,207,1,3,4,2,0
"8102",7,207,1,4,5,3,0
"8103",7,207,1,5,4,3,1
"8104",7,208,1,1,3,0,0
"8105",7,208,1,2,3,0,0
"8106",7,208,1,3,3,0,0
"8107",7,208,1,4,1,-2,0
"8108",7,208,1,5,2,-2,0
"8109",7,208,1,6,2,-2,0
"8110",7,208,1,7,4,1,0
"8111",7,208,1,8,3,0,1
"8112",7,209,0,1,2,-3,0
"8113",7,209,0,2,2,-3,0
"8114",7,209,0,3,2,-3,0
"8115",7,209,0,4,2,-3,0
"8116",7,209,0,5,2,-3,-1
"8117",7,210,1,1,1,-2,0
"8118",7,210,1,2,5,2,1
"8119",7,211,0,1,5,1,0
"8120",7,211,0,2,4,2,0
"8121",7,211,0,3,2,-2,0
"8122",7,211,0,4,2,-2,0
"8123",7,211,0,5,1,-3,-1
"8124",7,212,1,1,5,2,0
"8125",7,212,1,2,4,1,0
"8126",7,212,1,3,4,3,0
"8127",7,212,1,4,3,0,1
"8128",7,213,0,1,5,3,0
"8129",7,213,0,2,1,-3,0
"8130",7,213,0,3,5,3,0
"8131",7,213,0,4,5,3,0
"8132",7,213,0,5,2,-3,-1
"8133",7,214,1,1,2,-3,0
"8134",7,214,1,2,5,1,0
"8135",7,214,1,3,5,2,0
"8136",7,214,1,4,1,-2,0
"8137",7,214,1,5,1,-1,0
"8138",7,214,1,6,5,1,0
"8139",7,214,1,7,5,2,1
"8140",7,215,0,1,3,0,0
"8141",7,215,0,2,3,0,0
"8142",7,215,0,3,5,3,0
"8143",7,215,0,4,3,0,0
"8144",7,215,0,5,1,-3,0
"8145",7,215,0,6,1,-3,0
"8146",7,215,0,7,3,0,-1
"8147",7,216,1,1,2,-3,0
"8148",7,216,1,2,5,3,0
"8149",7,216,1,3,4,2,0
"8150",7,216,1,4,2,-2,0
"8151",7,216,1,5,1,-2,0
"8152",7,216,1,6,1,-2,0
"8153",7,216,1,7,5,3,1
"8154",7,217,1,1,4,3,0
"8155",7,217,1,2,3,0,0
"8156",7,217,1,3,3,0,0
"8157",7,217,1,4,4,3,1
"8158",7,218,0,1,1,-2,0
"8159",7,218,0,2,2,-1,0
"8160",7,218,0,3,3,0,0
"8161",7,218,0,4,1,-1,0
"8162",7,218,0,5,1,-3,-1
"8163",7,219,1,1,4,1,0
"8164",7,219,1,2,4,2,0
"8165",7,219,1,3,4,2,1
"8166",7,220,0,1,1,-3,0
"8167",7,220,0,2,2,-2,0
"8168",7,220,0,3,5,1,-1
"8169",7,221,0,1,1,-3,0
"8170",7,221,0,2,5,1,0
"8171",7,221,0,3,1,-3,-1
"8172",7,222,1,1,5,2,0
"8173",7,222,1,2,4,3,1
"8174",7,223,0,1,1,-2,0
"8175",7,223,0,2,1,-3,-1
"8176",7,224,1,1,5,3,0
"8177",7,224,1,2,2,-2,0
"8178",7,224,1,3,5,2,0
"8179",7,224,1,4,1,-3,0
"8180",7,224,1,5,3,0,0
"8181",7,224,1,6,5,3,0
"8182",7,224,1,7,1,-3,0
"8183",7,224,1,8,3,0,0
"8184",7,224,1,9,5,3,1
"8185",7,225,0,1,2,-3,0
"8186",7,225,0,2,4,3,0
"8187",7,225,0,3,2,-3,0
"8188",7,225,0,4,3,0,0
"8189",7,225,0,5,3,0,-1
"8190",7,226,0,1,3,0,0
"8191",7,226,0,2,2,-3,0
"8192",7,226,0,3,2,-3,0
"8193",7,226,0,4,5,3,0
"8194",7,226,0,5,3,0,0
"8195",7,226,0,6,1,-3,-1
"8196",7,227,0,1,1,-2,0
"8197",7,227,0,2,1,-2,-1
"8198",7,228,1,1,5,3,0
"8199",7,228,1,2,5,2,0
"8200",7,228,1,3,5,3,0
"8201",7,228,1,4,5,3,1
"8202",7,229,0,1,1,-3,0
"8203",7,229,0,2,1,-2,0
"8204",7,229,0,3,1,-2,0
"8205",7,229,0,4,1,-3,0
"8206",7,229,0,5,1,-3,-1
"8207",7,230,0,1,2,-2,0
"8208",7,230,0,2,4,3,0
"8209",7,230,0,3,1,-2,0
"8210",7,230,0,4,4,2,0
"8211",7,230,0,5,2,-2,0
"8212",7,230,0,6,1,-2,-1
"8213",7,231,0,1,2,-3,0
"8214",7,231,0,2,5,3,0
"8215",7,231,0,3,5,3,0
"8216",7,231,0,4,2,-3,0
"8217",7,231,0,5,3,0,-1
"8218",7,232,0,1,2,-3,0
"8219",7,232,0,2,2,-3,0
"8220",7,232,0,3,5,3,0
"8221",7,232,0,4,2,-3,0
